710s|  7500 |  4005 |  7104k| 945.7 |   616M |  20 |2080 |7194 |5969 | 253k|  4 |  43k|1738 | 3.565602e+04 |      --      |    Inf |  30.14%
 2309s| 43900 |  9703 | 25366k| 577.5 |   897M |  27 |2080 |  12k|7006 | 822k|  2 | 217k|7908 | 3.686361e+04 |      --      |    Inf |  67.54%
 2315s| 44000 |  9714 | 25423k| 577.5 |   897M |  27 |2080 |  12k|6339 | 824k|  3 | 218k|7948 | 3.686419e+04 |      --      |    Inf |  67.65%
 2318s| 44100 |  9710 | 25458k| 577.0 |   897M |  27 |2080 |  12k|6701 | 825k|  0 | 218k|7962 | 3.686586e+04 |      --      |    Inf |  67.69%
 2323s| 44200 |  9720 | 25502k| 576.7 |   898M |  27 |2080 |  12k|5978 | 826k|  2 | 219k|8005 | 3.687165e+04 |      --      |    Inf |  67.74%
 2328s| 44300 |  9730 | 25552k| 576.5 |   898M |  27 |2080 |  12k|6334 | 827k|  2 | 219k|8024 | 3.687278e+04 |      --      |    Inf |  67.79%
 2331s| 44400 |  9728 | 25591k| 576.1 |   898M |  27 |2080 |  12k|6712 | 829k|  2 | 219k|8029 | 3.687419e+04 |      --      |    Inf |  67.87%
 2335s| 44500 |  9731 | 25631k| 575.7 |   898M |  27 |2080 |  12k|   0 | 830k|  0 | 220k|8043 | 3.687590e+04 |      --      |    Inf |  67.95%
 2340s| 44600 |  9760 | 25681k| 575.5 |   899M |  27 |2080 |  12k|6569 | 831k|  3 | 220k|8060 | 3.687731e+04 |      --      |    Inf |  68.02%
 2344s| 44700 |  9773 | 25726k| 575.3 |   900M |  27 |2080 |  12k|6126 | 833k|  1 | 221k|8125 | 3.688037e+04 |      --      |    Inf |  68.05%
 2349s| 44800 |  9788 | 25778k| 575.2 |   900M |  27 |2080 |  12k|6108 | 834k|  0 | 222k|8167 | 3.688120e+04 |      --      |    Inf |  68.11%
 2353s| 44900 |  9801 | 25818k| 574.8 |   900M |  27 |2080 |  12k|   0 | 835k|  0 | 222k|8170 | 3.688402e+04 |      --      |    Inf |  68.15%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2356s| 45000 |  9815 | 25857k| 574.3 |   900M |  27 |2080 |  12k|6363 | 837k|  0 | 222k|8181 | 3.688600e+04 |      --      |    Inf |  68.20%
 2361s| 45100 |  9845 | 25907k| 574.2 |   901M |  27 |2080 |  12k|6432 | 838k|  2 | 223k|8209 | 3.688848e+04 |      --      |    Inf |  68.26%
 2365s| 45200 |  9864 | 25960k| 574.1 |   903M |  27 |2080 |  12k|6187 | 840k|  0 | 223k|8219 | 3.689240e+04 |      --      |    Inf |  68.29%
 2369s| 45300 |  9869 | 25995k| 573.6 |   903M |  27 |2080 |  12k|6358 | 841k|  2 | 224k|8248 | 3.689366e+04 |      --      |    Inf |  68.33%
 2373s| 45400 |  9873 | 26035k| 573.2 |   903M |  27 |2080 |  12k|6463 | 842k|  2 | 224k|8250 | 3.689519e+04 |      --      |    Inf |  68.38%
 2377s| 45500 |  9884 | 26080k| 572.9 |   904M |  27 |2080 |  12k|6871 | 843k|  2 | 225k|8274 | 3.689567e+04 |      --      |    Inf |  68.39%
 2381s| 45600 |  9893 | 26118k| 572.5 |   904M |  27 |2080 |  12k|6153 | 844k|  3 | 225k|8276 | 3.689751e+04 |      --      |    Inf |  68.46%
 2385s| 45700 |  9898 | 26160k| 572.2 |   904M |  27 |2080 |  12k|   0 | 845k|  0 | 226k|8284 | 3.689863e+04 |      --      |    Inf |  68.50%
 2389s| 45800 |  9904 | 26206k| 571.9 |   904M |  27 |2080 |  12k|   0 | 846k|  0 | 226k|8314 | 3.690041e+04 |      --      |    Inf |  68.53%
 2394s| 45900 |  9915 | 26258k| 571.8 |   905M |  27 |2080 |  12k|6309 | 848k|  3 | 227k|8324 | 3.690139e+04 |      --      |    Inf |  68.59%
 2398s| 46000 |  9913 | 26299k| 571.5 |   905M |  27 |2080 |  12k|6885 | 849k|  2 | 227k|8326 | 3.690354e+04 |      --      |    Inf |  68.63%
 2402s| 46100 |  9915 | 26336k| 571.0 |   905M |  27 |2080 |  12k|6318 | 850k|  2 | 227k|8329 | 3.690528e+04 |      --      |    Inf |  68.67%
 2406s| 46200 |  9923 | 26380k| 570.8 |   905M |  27 |2080 |  12k|6729 | 851k|  0 | 228k|8330 | 3.690670e+04 |      --      |    Inf |  68.75%
 2410s| 46300 |  9930 | 26415k| 570.3 |   905M |  27 |2080 |  12k|7035 | 852k|  2 | 228k|8334 | 3.690832e+04 |      --      |    Inf |  68.80%
 2413s| 46400 |  9926 | 26450k| 569.8 |   906M |  27 |2080 |  12k|6222 | 853k|  4 | 229k|8337 | 3.691061e+04 |      --      |    Inf |  68.88%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2417s| 46500 |  9934 | 26488k| 569.4 |   906M |  27 |2080 |  12k|6244 | 854k|  3 | 229k|8338 | 3.691345e+04 |      --      |    Inf |  68.95%
 2421s| 46600 |  9944 | 26533k| 569.1 |   908M |  27 |2080 |  12k|6227 | 856k|  3 | 229k|8342 | 3.691566e+04 |      --      |    Inf |  68.99%
 2425s| 46700 |  9958 | 26570k| 568.7 |   909M |  27 |2080 |  12k|6243 | 857k|  4 | 230k|8349 | 3.691627e+04 |      --      |    Inf |  69.01%
 2428s| 46800 |  9972 | 26608k| 568.3 |   909M |  27 |2080 |  12k|6281 | 858k|  2 | 230k|8352 | 3.691698e+04 |      --      |    Inf |  69.03%
 2432s| 46900 |  9968 | 26644k| 567.9 |   909M |  27 |2080 |  12k|6237 | 859k|  2 | 230k|8354 | 3.691713e+04 |      --      |    Inf |  69.13%
 2436s| 47000 |  9967 | 26683k| 567.5 |   912M |  27 |2080 |  12k|7099 | 860k|  2 | 231k|8354 | 3.691860e+04 |      --      |    Inf |  69.20%
 2440s| 47100 |  9976 | 26729k| 567.2 |   912M |  27 |2080 |  12k|6432 | 861k|  0 | 231k|8363 | 3.692039e+04 |      --      |    Inf |  69.27%
 2444s| 47200 |  9998 | 26773k| 567.0 |   912M |  27 |2080 |  12k|6258 | 863k|  2 | 232k|8371 | 3.692369e+04 |      --      |    Inf |  69.37%
 2450s| 47300 | 10024 | 26831k| 567.0 |   914M |  27 |2080 |  12k|6406 | 864k|  2 | 232k|8375 | 3.692571e+04 |      --      |    Inf |  69.41%
 2454s| 47400 | 10036 | 26876k| 566.8 |   915M |  27 |2080 |  12k|6405 | 866k|  0 | 233k|8375 | 3.692702e+04 |      --      |    Inf |  69.47%
 2457s| 47500 | 10048 | 26913k| 566.3 |   916M |  27 |2080 |  12k|6742 | 867k|  2 | 233k|8382 | 3.692888e+04 |      --      |    Inf |  69.52%
 2461s| 47600 | 10053 | 26953k| 566.0 |   916M |  27 |2080 |  12k|   0 | 868k|  0 | 234k|8387 | 3.693128e+04 |      --      |    Inf |  69.55%
 2466s| 47700 | 10073 | 27009k| 566.0 |   916M |  27 |2080 |  12k|   0 | 870k|  0 | 234k|8400 | 3.693314e+04 |      --      |    Inf |  69.60%
 2470s| 47800 | 10090 | 27052k| 565.7 |   917M |  27 |2080 |  12k|6273 | 871k|  0 | 234k|8409 | 3.693727e+04 |      --      |    Inf |  69.65%
 2476s| 47900 | 10103 | 27114k| 565.8 |   917M |  27 |2080 |  12k|6468 | 872k|  2 | 235k|8444 | 3.694258e+04 |      --      |    Inf |  69.68%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2481s| 48000 | 10105 | 27155k| 565.5 |   918M |  27 |2080 |  12k|6223 | 873k|  0 | 236k|8490 | 3.694318e+04 |      --      |    Inf |  69.70%
 2486s| 48100 | 10135 | 27213k| 565.5 |   919M |  27 |2080 |  12k|7035 | 875k|  3 | 236k|8490 | 3.694468e+04 |      --      |    Inf |  69.76%
 2490s| 48200 | 10151 | 27261k| 565.3 |   920M |  27 |2080 |  12k|   0 | 876k|  0 | 237k|8516 | 3.694631e+04 |      --      |    Inf |  69.81%
 2494s| 48300 | 10153 | 27301k| 565.0 |   920M |  27 |2080 |  12k|6346 | 878k|  2 | 237k|8544 | 3.695065e+04 |      --      |    Inf |  69.88%
 2498s| 48400 | 10166 | 27344k| 564.7 |   920M |  27 |2080 |  12k|6033 | 879k|  2 | 238k|8550 | 3.695109e+04 |      --      |    Inf |  69.93%
 2503s| 48500 | 10181 | 27401k| 564.7 |   920M |  27 |2080 |  12k|6348 | 880k|  2 | 238k|8553 | 3.695198e+04 |      --      |    Inf |  69.98%
 2506s| 48600 | 10179 | 27437k| 564.3 |   920M |  27 |2080 |  12k|   0 | 882k|  0 | 239k|8556 | 3.695266e+04 |      --      |    Inf |  70.04%
 2511s| 48700 | 10185 | 27488k| 564.2 |   920M |  27 |2080 |  12k|6328 | 883k|  2 | 239k|8597 | 3.695346e+04 |      --      |    Inf |  70.10%
 2514s| 48800 | 10200 | 27523k| 563.7 |   921M |  27 |2080 |  12k|7058 | 884k|  2 | 240k|8618 | 3.695410e+04 |      --      |    Inf |  70.13%
 2518s| 48900 | 10216 | 27565k| 563.5 |   922M |  27 |2080 |  12k|   0 | 886k|  0 | 240k|8622 | 3.695521e+04 |      --      |    Inf |  70.20%
 2522s| 49000 | 10215 | 27607k| 563.2 |   922M |  27 |2080 |  12k|6354 | 887k|  2 | 241k|8627 | 3.695871e+04 |      --      |    Inf |  70.28%
 2526s| 49100 | 10233 | 27649k| 562.9 |   922M |  27 |2080 |  12k|6676 | 888k|  2 | 241k|8645 | 3.695901e+04 |      --      |    Inf |  70.34%
 2530s| 49200 | 10225 | 27685k| 562.5 |   922M |  27 |2080 |  12k|6911 | 889k|  2 | 241k|8652 | 3.695950e+04 |      --      |    Inf |  70.38%
 2533s| 49300 | 10234 | 27722k| 562.1 |   923M |  27 |2080 |  12k|   0 | 890k|  0 | 242k|8677 | 3.696109e+04 |      --      |    Inf |  70.41%
 2537s| 49400 | 10230 | 27761k| 561.7 |   923M |  27 |2080 |  12k|6202 | 891k|  3 | 242k|8719 | 3.696250e+04 |      --      |    Inf |  70.45%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2542s| 49500 | 10251 | 27814k| 561.7 |   923M |  27 |2080 |  12k|7033 | 893k|  2 | 243k|8744 | 3.696425e+04 |      --      |    Inf |  70.48%
 2545s| 49600 | 10258 | 27847k| 561.2 |   923M |  27 |2080 |  12k|6433 | 894k|  2 | 243k|8750 | 3.696918e+04 |      --      |    Inf |  70.53%
 2549s| 49700 | 10260 | 27885k| 560.8 |   924M |  27 |2080 |  12k|   0 | 895k|  0 | 243k|8751 | 3.697482e+04 |      --      |    Inf |  70.57%
 2554s| 49800 | 10270 | 27931k| 560.6 |   924M |  27 |2080 |  12k|   0 | 896k|  0 | 244k|8755 | 3.697802e+04 |      --      |    Inf |  70.62%
 2557s| 49900 | 10268 | 27967k| 560.2 |   925M |  27 |2080 |  12k|6161 | 897k|  2 | 244k|8760 | 3.697939e+04 |      --      |    Inf |  70.68%
 2561s| 50000 | 10292 | 28007k| 559.9 |   925M |  27 |2080 |  12k|6239 | 898k|  2 | 245k|8767 | 3.698146e+04 |      --      |    Inf |  70.71%
 2564s| 50100 | 10282 | 28042k| 559.5 |   926M |  27 |2080 |  12k|6324 | 899k|  3 | 245k|8815 | 3.698200e+04 |      --      |    Inf |  70.79%
 2568s| 50200 | 10293 | 28084k| 559.2 |   926M |  27 |2080 |  12k|   0 | 900k|  0 | 246k|8832 | 3.698303e+04 |      --      |    Inf |  70.82%
 2571s| 50300 | 10298 | 28121k| 558.8 |   926M |  27 |2080 |  12k|7003 | 901k|  3 | 246k|8835 | 3.698427e+04 |      --      |    Inf |  70.89%
 2575s| 50400 | 10296 | 28160k| 558.5 |   927M |  27 |2080 |  12k|6325 | 902k|  3 | 246k|8837 | 3.698526e+04 |      --      |    Inf |  70.94%
 2579s| 50500 | 10295 | 28194k| 558.1 |   927M |  27 |2080 |  12k|7149 | 903k|  2 | 247k|8877 | 3.698545e+04 |      --      |    Inf |  71.01%
 2583s| 50600 | 10304 | 28234k| 557.8 |   927M |  27 |2080 |  12k|6131 | 904k|  0 | 247k|8878 | 3.698618e+04 |      --      |    Inf |  71.05%
 2587s| 50700 | 10310 | 28278k| 557.5 |   927M |  27 |2080 |  12k|6818 | 905k|  0 | 248k|8888 | 3.698949e+04 |      --      |    Inf |  71.08%
 2592s| 50800 | 10330 | 28336k| 557.6 |   927M |  27 |2080 |  12k|   0 | 907k|  0 | 248k|8891 | 3.699164e+04 |      --      |    Inf |  71.13%
 2597s| 50900 | 10336 | 28385k| 557.4 |   928M |  27 |2080 |  12k|6219 | 908k|  3 | 249k|8907 | 3.699307e+04 |      --      |    Inf |  71.16%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2601s| 51000 | 10342 | 28430k| 557.2 |   928M |  27 |2080 |  12k|   0 | 910k|  0 | 249k|8913 | 3.699368e+04 |      --      |    Inf |  71.20%
 2604s| 51100 | 10356 | 28474k| 557.0 |   928M |  27 |2080 |  12k|6462 | 911k|  2 | 249k|8919 | 3.699535e+04 |      --      |    Inf |  71.23%
 2608s| 51200 | 10364 | 28511k| 556.6 |   928M |  27 |2080 |  12k|6175 | 912k|  2 | 250k|8920 | 3.699575e+04 |      --      |    Inf |  71.28%
 2612s| 51300 | 10378 | 28556k| 556.4 |   928M |  27 |2080 |  12k|   0 | 913k|  0 | 250k|8923 | 3.699903e+04 |      --      |    Inf |  71.33%
 2616s| 51400 | 10390 | 28603k| 556.2 |   928M |  27 |2080 |  12k|   0 | 915k|  0 | 251k|8923 | 3.700067e+04 |      --      |    Inf |  71.36%
 2620s| 51500 | 10392 | 28645k| 556.0 |   929M |  27 |2080 |  12k|   0 | 916k|  0 | 251k|8930 | 3.700271e+04 |      --      |    Inf |  71.41%
 2625s| 51600 | 10409 | 28694k| 555.9 |   930M |  27 |2080 |  12k|6629 | 917k|  2 | 251k|8934 | 3.700712e+04 |      --      |    Inf |  71.47%
 2629s| 51700 | 10419 | 28737k| 555.6 |   930M |  27 |2080 |  12k|6295 | 918k|  2 | 252k|8935 | 3.700849e+04 |      --      |    Inf |  71.51%
 2633s| 51800 | 10411 | 28778k| 555.3 |   931M |  27 |2080 |  12k|6201 | 920k|  2 | 252k|8967 | 3.700944e+04 |      --      |    Inf |  71.57%
 2637s| 51900 | 10414 | 28817k| 555.0 |   931M |  27 |2080 |  12k|6301 | 921k|  0 | 253k|9003 | 3.700963e+04 |      --      |    Inf |  71.61%
 2641s| 52000 | 10414 | 28867k| 554.9 |   931M |  27 |2080 |  12k|6338 | 922k|  3 | 253k|9034 | 3.701183e+04 |      --      |    Inf |  71.67%
 2645s| 52100 | 10409 | 28902k| 554.5 |   931M |  27 |2080 |  12k|6576 | 923k|  2 | 254k|9051 | 3.701318e+04 |      --      |    Inf |  71.71%
 2649s| 52200 | 10410 | 28937k| 554.1 |   931M |  27 |2080 |  12k|6291 | 924k|  2 | 254k|9060 | 3.701370e+04 |      --      |    Inf |  71.81%
 2654s| 52300 | 10419 | 28990k| 554.1 |   931M |  27 |2080 |  12k|7040 | 925k|  0 | 255k|9075 | 3.701777e+04 |      --      |    Inf |  71.85%
 2658s| 52400 | 10408 | 29029k| 553.8 |   931M |  27 |2080 |  12k|6691 | 927k|  2 | 255k|9099 | 3.701977e+04 |      --      |    Inf |  71.93%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2662s| 52500 | 10421 | 29069k| 553.5 |   933M |  27 |2080 |  12k|7023 | 928k|  2 | 255k|9109 | 3.702171e+04 |      --      |    Inf |  71.99%
 2666s| 52600 | 10426 | 29113k| 553.2 |   933M |  27 |2080 |  12k|6706 | 929k|  2 | 256k|9123 | 3.702285e+04 |      --      |    Inf |  72.03%
 2671s| 52700 | 10433 | 29162k| 553.1 |   933M |  27 |2080 |  12k|6742 | 930k|  4 | 256k|9131 | 3.702478e+04 |      --      |    Inf |  72.08%
 2675s| 52800 | 10437 | 29210k| 553.0 |   933M |  27 |2080 |  12k|6691 | 932k|  2 | 257k|9164 | 3.702588e+04 |      --      |    Inf |  72.13%
 2679s| 52900 | 10437 | 29246k| 552.6 |   934M |  27 |2080 |  12k|6626 | 933k|  2 | 257k|9196 | 3.702732e+04 |      --      |    Inf |  72.18%
 2683s| 53000 | 10443 | 29288k| 552.4 |   934M |  27 |2080 |  12k|7007 | 934k|  0 | 258k|9214 | 3.702928e+04 |      --      |    Inf |  72.22%
 2687s| 53100 | 10448 | 29324k| 552.0 |   934M |  27 |2080 |  12k|6238 | 935k|  2 | 258k|9217 | 3.703124e+04 |      --      |    Inf |  72.26%
 2691s| 53200 | 10462 | 29369k| 551.8 |   934M |  27 |2080 |  12k|6169 | 936k|  2 | 258k|9218 | 3.703280e+04 |      --      |    Inf |  72.31%
 2695s| 53300 | 10481 | 29415k| 551.7 |   935M |  27 |2080 |  12k|6402 | 937k|  2 | 259k|9218 | 3.703723e+04 |      --      |    Inf |  72.35%
 2699s| 53400 | 10487 | 29452k| 551.3 |   935M |  27 |2080 |  12k|6640 | 938k|  2 | 259k|9227 | 3.703787e+04 |      --      |    Inf |  72.42%
 2702s| 53500 | 10498 | 29495k| 551.1 |   935M |  27 |2080 |  12k|6437 | 940k|  0 | 260k|9249 | 3.704005e+04 |      --      |    Inf |  72.45%
 2706s| 53600 | 10500 | 29529k| 550.7 |   935M |  27 |2080 |  12k|6508 | 941k|  2 | 260k|9251 | 3.704114e+04 |      --      |    Inf |  72.48%
 2710s| 53700 | 10510 | 29569k| 550.4 |   936M |  27 |2080 |  12k|6188 | 942k|  2 | 261k|9255 | 3.704481e+04 |      --      |    Inf |  72.56%
 2714s| 53800 | 10511 | 29610k| 550.2 |   936M |  27 |2080 |  12k|6459 | 943k|  0 | 261k|9260 | 3.704752e+04 |      --      |    Inf |  72.59%
 2718s| 53900 | 10504 | 29648k| 549.8 |   936M |  27 |2080 |  12k|   0 | 944k|  0 | 261k|9273 | 3.704760e+04 |      --      |    Inf |  72.64%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2721s| 54000 | 10504 | 29685k| 549.5 |   936M |  27 |2080 |  12k|6398 | 945k|  2 | 262k|9298 | 3.704952e+04 |      --      |    Inf |  72.70%
 2725s| 54100 | 10523 | 29727k| 549.3 |   936M |  27 |2080 |  12k|6657 | 946k|  0 | 262k|9299 | 3.705022e+04 |      --      |    Inf |  72.73%
 2728s| 54200 | 10526 | 29757k| 548.8 |   936M |  27 |2080 |  12k|   0 | 947k|  0 | 263k|9307 | 3.705040e+04 |      --      |    Inf |  72.73%
 2732s| 54300 | 10532 | 29803k| 548.6 |   937M |  27 |2080 |  12k|6270 | 948k|  2 | 263k|9319 | 3.705301e+04 |      --      |    Inf |  72.76%
 2736s| 54400 | 10518 | 29835k| 548.2 |   938M |  27 |2080 |  12k|6832 | 949k|  0 | 264k|9327 | 3.705378e+04 |      --      |    Inf |  72.82%
 2740s| 54500 | 10516 | 29873k| 547.9 |   938M |  27 |2080 |  12k|6169 | 950k|  2 | 264k|9374 | 3.705592e+04 |      --      |    Inf |  72.86%
 2743s| 54600 | 10518 | 29912k| 547.6 |   938M |  27 |2080 |  12k|6292 | 952k|  2 | 265k|9384 | 3.705617e+04 |      --      |    Inf |  72.89%
 2747s| 54700 | 10533 | 29946k| 547.2 |   938M |  28 |2080 |  12k|6765 | 953k|  2 | 265k|9389 | 3.705685e+04 |      --      |    Inf |  72.90%
 2751s| 54800 | 10550 | 29995k| 547.1 |   939M |  28 |2080 |  12k|6340 | 954k|  2 | 266k|9404 | 3.705760e+04 |      --      |    Inf |  72.92%
 2754s| 54900 | 10552 | 30023k| 546.7 |   939M |  28 |2080 |  12k|6643 | 955k|  2 | 266k|9422 | 3.705837e+04 |      --      |    Inf |  72.99%
 2758s| 55000 | 10562 | 30069k| 546.5 |   939M |  28 |2080 |  12k|   0 | 956k|  0 | 266k|9425 | 3.705939e+04 |      --      |    Inf |  73.02%
 2763s| 55100 | 10578 | 30121k| 546.5 |   939M |  28 |2080 |  12k|6484 | 958k|  0 | 267k|9427 | 3.706317e+04 |      --      |    Inf |  73.06%
 2767s| 55200 | 10598 | 30165k| 546.3 |   939M |  28 |2080 |  12k|7247 | 959k|  2 | 267k|9447 | 3.706355e+04 |      --      |    Inf |  73.07%
 2771s| 55300 | 10612 | 30212k| 546.1 |   939M |  28 |2080 |  12k|6194 | 960k|  2 | 268k|9448 | 3.706611e+04 |      --      |    Inf |  73.11%
 2775s| 55400 | 10628 | 30250k| 545.8 |   940M |  28 |2080 |  12k|7059 | 961k|  3 | 268k|9455 | 3.706798e+04 |      --      |    Inf |  73.12%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2778s| 55500 | 10634 | 30283k| 545.4 |   940M |  28 |2080 |  12k|6390 | 962k|  0 | 269k|9455 | 3.706798e+04 |      --      |    Inf |  73.15%
 2782s| 55600 | 10638 | 30324k| 545.2 |   940M |  28 |2080 |  12k|   0 | 963k|  0 | 269k|9455 | 3.707062e+04 |      --      |    Inf |  73.21%
 2787s| 55700 | 10641 | 30370k| 545.0 |   940M |  28 |2080 |  12k|6639 | 965k|  3 | 269k|9476 | 3.707379e+04 |      --      |    Inf |  73.27%
 2791s| 55800 | 10645 | 30418k| 544.9 |   941M |  28 |2080 |  12k|   0 | 966k|  0 | 270k|9507 | 3.707626e+04 |      --      |    Inf |  73.31%
 2795s| 55900 | 10645 | 30457k| 544.6 |   941M |  28 |2080 |  12k|6313 | 967k|  2 | 270k|9525 | 3.707655e+04 |      --      |    Inf |  73.35%
 2799s| 56000 | 10660 | 30508k| 544.6 |   942M |  28 |2080 |  12k|   0 | 969k|  0 | 271k|9533 | 3.707864e+04 |      --      |    Inf |  73.43%
 2803s| 56100 | 10654 | 30546k| 544.3 |   943M |  28 |2080 |  12k|6142 | 970k|  2 | 271k|9572 | 3.708132e+04 |      --      |    Inf |  73.51%
 2807s| 56200 | 10648 | 30587k| 544.0 |   943M |  28 |2080 |  12k|   0 | 971k|  0 | 272k|9592 | 3.708158e+04 |      --      |    Inf |  73.59%
 2812s| 56300 | 10655 | 30627k| 543.8 |   943M |  28 |2080 |  12k|   0 | 972k|  0 | 272k|9623 | 3.708489e+04 |      --      |    Inf |  73.66%
 2816s| 56400 | 10658 | 30669k| 543.6 |   944M |  28 |2080 |  12k|6572 | 973k|  2 | 272k|9625 | 3.708867e+04 |      --      |    Inf |  73.74%
 2822s| 56500 | 10679 | 30733k| 543.7 |   944M |  28 |2080 |  12k|6263 | 975k|  2 | 273k|9641 | 3.709059e+04 |      --      |    Inf |  73.78%
 2826s| 56600 | 10698 | 30781k| 543.6 |   945M |  28 |2080 |  12k|6260 | 976k|  3 | 274k|9698 | 3.709263e+04 |      --      |    Inf |  73.81%
 2830s| 56700 | 10702 | 30819k| 543.3 |   945M |  28 |2080 |  12k|6299 | 977k|  2 | 274k|9711 | 3.709658e+04 |      --      |    Inf |  73.86%
 2834s| 56800 | 10703 | 30854k| 543.0 |   945M |  28 |2080 |  12k|7344 | 978k|  2 | 275k|9714 | 3.709961e+04 |      --      |    Inf |  73.89%
 2838s| 56900 | 10708 | 30891k| 542.7 |   946M |  28 |2080 |  12k|6311 | 979k|  0 | 275k|9735 | 3.710017e+04 |      --      |    Inf |  73.93%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2843s| 57000 | 10721 | 30935k| 542.5 |   948M |  28 |2080 |  12k|   0 | 980k|  0 | 275k|9739 | 3.710237e+04 |      --      |    Inf |  73.96%
 2847s| 57100 | 10734 | 30978k| 542.3 |   948M |  28 |2080 |  12k|6233 | 981k|  3 | 276k|9756 | 3.710296e+04 |      --      |    Inf |  73.99%
 2850s| 57200 | 10736 | 31015k| 542.0 |   948M |  28 |2080 |  12k|6349 | 982k|  0 | 276k|9759 | 3.710430e+04 |      --      |    Inf |  74.02%
 2853s| 57300 | 10737 | 31043k| 541.6 |   948M |  28 |2080 |  12k|7134 | 983k|  0 | 277k|9773 | 3.710532e+04 |      --      |    Inf |  74.06%
 2856s| 57400 | 10733 | 31074k| 541.2 |   948M |  28 |2080 |  12k|6386 | 984k|  3 | 277k|9792 | 3.710649e+04 |      --      |    Inf |  74.09%
 2861s| 57500 | 10734 | 31117k| 541.0 |   948M |  28 |2080 |  12k|6677 | 985k|  0 | 277k|9799 | 3.710787e+04 |      --      |    Inf |  74.13%
 2865s| 57600 | 10747 | 31161k| 540.8 |   949M |  28 |2080 |  12k|6430 | 986k|  2 | 278k|9803 | 3.710850e+04 |      --      |    Inf |  74.17%
 2869s| 57700 | 10752 | 31207k| 540.6 |   949M |  28 |2080 |  12k|6869 | 988k|  0 | 278k|9836 | 3.710933e+04 |      --      |    Inf |  74.18%
 2873s| 57800 | 10752 | 31247k| 540.4 |   950M |  28 |2080 |  12k|6104 | 989k|  0 | 279k|9838 | 3.711030e+04 |      --      |    Inf |  74.23%
 2877s| 57900 | 10758 | 31287k| 540.2 |   951M |  28 |2080 |  12k|   0 | 990k|  0 | 279k|9846 | 3.711187e+04 |      --      |    Inf |  74.28%
 2881s| 58000 | 10778 | 31332k| 540.0 |   951M |  28 |2080 |  12k|6341 | 991k|  2 | 280k|9846 | 3.711382e+04 |      --      |    Inf |  74.30%
 2885s| 58100 | 10780 | 31366k| 539.7 |   951M |  28 |2080 |  12k|6965 | 992k|  0 | 280k|9846 | 3.711501e+04 |      --      |    Inf |  74.34%
 2889s| 58200 | 10789 | 31405k| 539.4 |   951M |  28 |2080 |  12k|6326 | 993k|  2 | 281k|9848 | 3.711573e+04 |      --      |    Inf |  74.39%
 2892s| 58300 | 10800 | 31438k| 539.0 |   952M |  28 |2080 |  12k|7084 | 994k|  2 | 281k|9857 | 3.711625e+04 |      --      |    Inf |  74.41%
 2897s| 58400 | 10808 | 31486k| 538.9 |   952M |  28 |2080 |  12k|6284 | 995k|  2 | 281k|9867 | 3.711770e+04 |      --      |    Inf |  74.45%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2900s| 58500 | 10822 | 31526k| 538.7 |   953M |  28 |2080 |  12k|6184 | 996k|  3 | 282k|9881 | 3.711849e+04 |      --      |    Inf |  74.48%
 2905s| 58600 | 10824 | 31572k| 538.6 |   953M |  28 |2080 |  12k|6496 | 998k|  3 | 282k|9884 | 3.711915e+04 |      --      |    Inf |  74.53%
 2909s| 58700 | 10849 | 31621k| 538.5 |   953M |  28 |2080 |  12k|   0 | 999k|  0 | 283k|9888 | 3.712255e+04 |      --      |    Inf |  74.58%
 2913s| 58800 | 10856 | 31661k| 538.3 |   953M |  28 |2080 |  12k|6500 |1000k|  4 | 283k|9894 | 3.712293e+04 |      --      |    Inf |  74.61%
